transaction_id,order_date,product_category,region,units_sold,price_per_unit,revenue
HM_106893,2024-06-16 08:16:59.966763,Bottoms,South America,2,40,80
HM_106894,2024-09-25 08:16:59.966763,Dresses,South America,3,60,180
HM_106895,2024-12-05 08:16:59.966763,Outerwear,Asia,1,90,90
HM_106896,2024-04-23 08:16:59.966763,Footwear,Middle East,2,70,140
HM_106897,2024-10-15 08:16:59.966763,Tops,North America,4,25,100
HM_106898,2025-10-10 08:16:59.966763,Bottoms,Europe,2,40,80
HM_106899,2023-11-18 08:16:59.966763,Dresses,South America,5,60,300
HM_106900,2024-10-27 08:16:59.966763,Bottoms,Asia,1,40,40
HM_106901,2026-03-20 08:16:59.966763,Tops,Middle East,2,25,50
HM_106902,2025-12-17 08:16:59.966763,Tops,North America,4,25,100
HM_106903,2023-12-23 08:16:59.966763,Accessories,Middle East,3,15,45
HM_106904,2025-10-02 08:16:59.966763,Bottoms,North America,2,40,80
HM_106905,2024-07-31 08:16:59.966763,Tops,Europe,1,25,25
HM_106906,2025-04-12 08:16:59.966763,Bottoms,Europe,2,40,80
HM_106907,2025-12-31 08:16:59.966763,Footwear,Asia,5,70,350
HM_106908,2024-11-28 08:16:59.966763,Outerwear,Asia,3,90,270
HM_106909,2026-01-11 08:16:59.966763,Dresses,North America,3,60,180
HM_106910,2024-10-02 08:16:59.966763,Dresses,North America,2,60,120
HM_106911,2025-06-13 08:16:59.966763,Outerwear,North America,3,90,270
HM_106912,2024-01-18 08:16:59.966763,Bottoms,North America,2,40,80
HM_106913,2026-04-26 08:16:59.966763,Bottoms,Europe,1,40,40
HM_106914,2025-11-24 08:16:59.966763,Bottoms,Asia,1,40,40
HM_106915,2024-03-23 08:16:59.966763,Tops,Asia,2,25,50
HM_106916,2025-01-19 08:16:59.966763,Bottoms,South America,6,40,240
HM_106917,2024-03-23 08:16:59.966763,Outerwear,Asia,5,90,450
HM_106918,2026-01-08 08:16:59.966763,Accessories,Asia,1,15,15
HM_106919,2024-08-17 08:16:59.966763,Dresses,Middle East,1,60,60
HM_106920,2023-12-15 08:16:59.966763,Outerwear,Middle East,2,90,180
HM_106921,2024-03-11 08:16:59.966763,Tops,South America,3,25,75
HM_106922,2023-12-21 08:16:59.966763,Bottoms,North America,2,40,80
HM_106923,2025-01-31 08:16:59.966763,Accessories,South America,5,15,75
HM_106924,2024-06-11 08:16:59.966763,Accessories,South America,2,15,30
HM_106925,2024-09-20 08:16:59.966763,Tops,Europe,5,25,125
HM_106926,2024-11-22 08:16:59.966763,Dresses,Asia,4,60,240
HM_106927,2025-01-10 08:16:59.966763,Accessories,Europe,2,15,30
HM_106928,2024-03-18 08:16:59.966763,Accessories,Asia,2,15,30
HM_106929,2023-11-30 08:16:59.966763,Accessories,South America,2,15,30
HM_106930,2025-03-12 08:16:59.966763,Bottoms,Asia,5,40,200
HM_106931,2025-04-13 08:16:59.966763,Tops,North America,4,25,100
HM_106932,2025-08-05 08:16:59.966763,Dresses,North America,3,60,180
HM_106933,2025-05-20 08:16:59.966763,Tops,South America,1,25,25
HM_106934,2025-06-04 08:16:59.966763,Outerwear,Middle East,2,90,180
HM_106935,2024-12-27 08:16:59.966763,Dresses,North America,2,60,120
HM_106936,2025-06-28 08:16:59.966763,Bottoms,South America,3,40,120
HM_106937,2024-02-11 08:16:59.966763,Footwear,Europe,2,70,140
HM_106938,2025-04-26 08:16:59.966763,Dresses,Middle East,2,60,120
HM_106939,2025-12-24 08:16:59.966763,Bottoms,North America,3,40,120
HM_106940,2024-07-17 08:16:59.966763,Footwear,South America,4,70,280
HM_106941,2025-02-12 08:16:59.966763,Outerwear,South America,2,90,180
HM_106942,2026-01-16 08:16:59.966763,Accessories,Europe,1,15,15
HM_106943,2024-12-05 08:16:59.966763,Tops,Europe,2,25,50
HM_106944,2025-08-04 08:16:59.966763,Accessories,Middle East,1,15,15
HM_106945,2025-07-15 08:16:59.966763,Footwear,North America,2,70,140
HM_106946,2025-05-19 08:16:59.966763,Tops,South America,6,25,150
HM_106947,2024-07-30 08:16:59.966763,Bottoms,Middle East,2,40,80
HM_106948,2024-01-08 08:16:59.966763,Outerwear,Middle East,1,90,90
HM_106949,2024-01-31 08:16:59.966763,Tops,Europe,2,25,50
HM_106950,2026-01-12 08:16:59.966763,Footwear,South America,5,70,350
HM_106951,2025-10-11 08:16:59.966763,Dresses,Asia,2,60,120
HM_106952,2025-06-24 08:16:59.966763,Dresses,Europe,1,60,60
HM_106953,2024-07-11 08:16:59.966763,Tops,South America,1,25,25
HM_106954,2024-07-30 08:16:59.966763,Footwear,Middle East,2,70,140
HM_106955,2023-11-19 08:16:59.966763,Bottoms,Middle East,1,40,40
HM_106956,2023-12-22 08:16:59.966763,Dresses,North America,3,60,180
HM_106957,2026-05-05 08:16:59.966763,Accessories,Asia,2,15,30
HM_106958,2024-05-12 08:16:59.966763,Footwear,Europe,1,70,70
HM_106959,2024-11-05 08:16:59.966763,Outerwear,North America,5,90,450
HM_106960,2024-06-22 08:16:59.966763,Dresses,North America,6,60,360
HM_106961,2025-12-05 08:16:59.966763,Bottoms,Asia,3,40,120
HM_106962,2024-12-16 08:16:59.966763,Outerwear,Europe,5,90,450
HM_106963,2026-01-27 08:16:59.966763,Accessories,Europe,3,15,45
HM_106964,2023-12-27 08:16:59.966763,Bottoms,Middle East,1,40,40
HM_106965,2024-08-11 08:16:59.966763,Tops,Europe,2,25,50
HM_106966,2024-07-03 08:16:59.966763,Footwear,North America,2,70,140
HM_106967,2024-07-31 08:16:59.966763,Bottoms,Middle East,1,40,40
HM_106968,2024-11-07 08:16:59.966763,Accessories,Europe,3,15,45
HM_106969,2024-12-04 08:16:59.966763,Dresses,Asia,1,60,60
HM_106970,2026-01-20 08:16:59.966763,Tops,North America,3,25,75
HM_106971,2025-06-14 08:16:59.966763,Accessories,South America,4,15,60
HM_106972,2024-02-14 08:16:59.966763,Tops,Asia,5,25,125
HM_106973,2025-06-27 08:16:59.966763,Dresses,Asia,2,60,120
HM_106974,2025-01-26 08:16:59.966763,Dresses,Europe,1,60,60
HM_106975,2024-01-31 08:16:59.966763,Dresses,Middle East,2,60,120
HM_106976,2024-07-13 08:16:59.966763,Footwear,Middle East,2,70,140
HM_106977,2025-07-20 08:16:59.966763,Footwear,North America,6,70,420
HM_106978,2025-08-16 08:16:59.966763,Footwear,Europe,2,70,140
HM_106979,2026-01-17 08:16:59.966763,Tops,Middle East,3,25,75
HM_106980,2026-03-10 08:16:59.966763,Tops,South America,4,25,100
HM_106981,2026-04-07 08:16:59.966763,Dresses,Europe,5,60,300
HM_106982,2026-04-30 08:16:59.966763,Outerwear,Europe,3,90,270
HM_106983,2025-09-18 08:16:59.966763,Footwear,Middle East,2,70,140
HM_106984,2026-02-13 08:16:59.966763,Footwear,Asia,2,70,140
HM_106985,2023-12-06 08:16:59.966763,Bottoms,Europe,1,40,40
HM_106986,2026-01-24 08:16:59.966763,Dresses,Asia,4,60,240
HM_106987,2025-06-17 08:16:59.966763,Dresses,North America,7,60,420
HM_106988,2025-05-12 08:16:59.966763,Tops,North America,5,25,125
HM_106989,2025-05-13 08:16:59.966763,Tops,Middle East,3,25,75
HM_106990,2025-08-29 08:16:59.966763,Outerwear,North America,1,90,90
HM_106991,2024-10-25 08:16:59.966763,Bottoms,Middle East,2,40,80
HM_106992,2024-10-21 08:16:59.966763,Bottoms,Middle East,3,40,120
HM_106993,2026-05-05 08:16:59.966763,Tops,Asia,2,25,50
HM_106994,2024-01-03 08:16:59.966763,Outerwear,Asia,2,90,180
HM_106995,2024-03-24 08:16:59.966763,Accessories,North America,3,15,45
HM_106996,2024-02-06 08:16:59.966763,Accessories,Asia,3,15,45
HM_106997,2026-01-26 08:16:59.966763,Outerwear,Europe,6,90,540
HM_106998,2023-11-24 08:16:59.966763,Bottoms,South America,6,40,240
HM_106999,2025-01-09 08:16:59.966763,Accessories,Europe,2,15,30
HM_107000,2024-09-04 08:16:59.966763,Tops,Europe,4,25,100
HM_107001,2025-08-23 08:16:59.966763,Tops,Middle East,1,25,25
HM_107002,2025-06-16 08:16:59.966763,Footwear,South America,4,70,280
HM_107003,2025-06-12 08:16:59.966763,Footwear,Middle East,3,70,210
HM_107004,2024-03-19 08:16:59.966763,Bottoms,Asia,1,40,40
HM_107005,2024-11-05 08:16:59.966763,Bottoms,Asia,4,40,160
HM_107006,2024-12-14 08:16:59.966763,Dresses,South America,1,60,60
HM_107007,2024-06-01 08:16:59.966763,Tops,North America,2,25,50
HM_107008,2026-04-24 08:16:59.966763,Bottoms,Asia,3,40,120
HM_107009,2024-03-11 08:16:59.966763,Bottoms,Europe,1,40,40
HM_107010,2025-10-25 08:16:59.966763,Bottoms,South America,3,40,120
HM_107011,2024-02-04 08:16:59.966763,Footwear,South America,1,70,70
HM_107012,2025-04-25 08:16:59.966763,Bottoms,Asia,2,40,80
HM_107013,2025-06-22 08:16:59.966763,Tops,Asia,2,25,50
HM_107014,2024-02-15 08:16:59.966763,Dresses,Middle East,1,60,60
HM_107015,2024-02-04 08:16:59.966763,Outerwear,Middle East,2,90,180
HM_107016,2025-09-30 08:16:59.966763,Bottoms,Europe,2,40,80
HM_107017,2024-01-10 08:16:59.966763,Tops,South America,2,25,50
HM_107018,2024-08-28 08:16:59.966763,Bottoms,North America,1,40,40
HM_107019,2025-04-02 08:16:59.966763,Footwear,North America,1,70,70
HM_107020,2025-01-26 08:16:59.966763,Accessories,South America,1,15,15
HM_107021,2026-02-20 08:16:59.966763,Footwear,Europe,1,70,70
HM_107022,2025-08-10 08:16:59.966763,Outerwear,Middle East,1,90,90
HM_107023,2025-12-30 08:16:59.966763,Footwear,Middle East,4,70,280
HM_107024,2024-04-07 08:16:59.966763,Accessories,Middle East,1,15,15
HM_107025,2024-12-11 08:16:59.966763,Dresses,North America,4,60,240
HM_107026,2025-07-30 08:16:59.966763,Tops,North America,1,25,25
HM_107027,2025-01-18 08:16:59.966763,Outerwear,Europe,3,90,270
HM_107028,2025-12-26 08:16:59.966763,Bottoms,North America,6,40,240
HM_107029,2024-09-19 08:16:59.966763,Tops,Asia,3,25,75
HM_107030,2025-04-26 08:16:59.966763,Accessories,North America,2,15,30
HM_107031,2025-12-09 08:16:59.966763,Bottoms,Middle East,2,40,80
HM_107032,2024-07-17 08:16:59.966763,Accessories,Europe,4,15,60
HM_107033,2025-08-04 08:16:59.966763,Accessories,South America,3,15,45
HM_107034,2025-03-25 08:16:59.966763,Dresses,South America,3,60,180
HM_107035,2025-07-29 08:16:59.966763,Footwear,Europe,2,70,140
HM_107036,2025-10-02 08:16:59.966763,Bottoms,Asia,3,40,120
HM_107037,2023-12-26 08:16:59.966763,Dresses,South America,1,60,60
HM_107038,2025-03-09 08:16:59.966763,Dresses,Middle East,2,60,120
HM_107039,2026-04-24 08:16:59.966763,Accessories,South America,5,15,75
HM_107040,2024-06-22 08:16:59.966763,Footwear,South America,4,70,280
HM_107041,2025-01-05 08:16:59.966763,Bottoms,Middle East,2,40,80
HM_107042,2024-07-13 08:16:59.966763,Accessories,North America,1,15,15
HM_107043,2025-05-01 08:16:59.966763,Tops,Asia,6,25,150
HM_107044,2024-05-15 08:16:59.966763,Outerwear,Middle East,2,90,180
HM_107045,2024-07-05 08:16:59.966763,Bottoms,Middle East,1,40,40
HM_107046,2024-12-30 08:16:59.966763,Footwear,Europe,3,70,210
HM_107047,2025-05-26 08:16:59.966763,Tops,Asia,2,25,50
HM_107048,2024-07-22 08:16:59.966763,Bottoms,North America,1,40,40
HM_107049,2026-01-28 08:16:59.966763,Dresses,Middle East,1,60,60
HM_107050,2024-10-26 08:16:59.966763,Outerwear,North America,2,90,180
HM_107051,2025-11-23 08:16:59.966763,Dresses,Middle East,1,60,60
HM_107052,2025-11-28 08:16:59.966763,Outerwear,Middle East,1,90,90
HM_107053,2024-08-19 08:16:59.966763,Dresses,Europe,1,60,60
HM_107054,2026-02-24 08:16:59.966763,Dresses,South America,2,60,120
HM_107055,2025-09-09 08:16:59.966763,Tops,Asia,2,25,50
HM_107056,2025-06-13 08:16:59.966763,Footwear,Europe,4,70,280
HM_107057,2024-09-05 08:16:59.966763,Bottoms,North America,1,40,40
HM_107058,2024-01-18 08:16:59.966763,Outerwear,Middle East,2,90,180
HM_107059,2025-02-16 08:16:59.966763,Outerwear,Middle East,1,90,90
HM_107060,2024-05-22 08:16:59.966763,Outerwear,Asia,3,90,270
HM_107061,2024-09-13 08:16:59.966763,Dresses,Europe,3,60,180
HM_107062,2026-02-11 08:16:59.966763,Accessories,Europe,3,15,45
HM_107063,2024-01-18 08:16:59.966763,Footwear,North America,4,70,280
HM_107064,2025-01-11 08:16:59.966763,Tops,Europe,3,25,75
HM_107065,2025-10-05 08:16:59.966763,Accessories,Europe,4,15,60
HM_107066,2025-11-27 08:16:59.966763,Tops,South America,1,25,25
HM_107067,2026-05-01 08:16:59.966763,Dresses,Asia,1,60,60
HM_107068,2024-09-07 08:16:59.966763,Tops,Europe,4,25,100
HM_107069,2025-01-22 08:16:59.966763,Tops,North America,3,25,75
HM_107070,2025-06-15 08:16:59.966763,Bottoms,Middle East,3,40,120
HM_107071,2023-12-31 08:16:59.966763,Dresses,Europe,4,60,240
HM_107072,2023-12-11 08:16:59.966763,Accessories,Europe,1,15,15
HM_107073,2025-10-31 08:16:59.966763,Tops,Middle East,2,25,50
HM_107074,2024-03-28 08:16:59.966763,Dresses,South America,4,60,240
HM_107075,2024-09-21 08:16:59.966763,Tops,Asia,2,25,50
HM_107076,2026-01-29 08:16:59.966763,Accessories,South America,2,15,30
HM_107077,2024-07-01 08:16:59.966763,Accessories,North America,1,15,15
HM_107078,2025-03-22 08:16:59.966763,Accessories,Europe,4,15,60
HM_107079,2025-08-07 08:16:59.966763,Footwear,South America,2,70,140
HM_107080,2026-03-15 08:16:59.966763,Bottoms,Asia,4,40,160
HM_107081,2025-07-23 08:16:59.966763,Footwear,North America,3,70,210
HM_107082,2025-08-11 08:16:59.966763,Dresses,South America,5,60,300
HM_107083,2024-09-29 08:16:59.966763,Dresses,Europe,1,60,60
HM_107084,2023-12-15 08:16:59.966763,Accessories,Asia,1,15,15
HM_107085,2024-08-17 08:16:59.966763,Tops,Europe,5,25,125
HM_107086,2023-12-17 08:16:59.966763,Accessories,Europe,4,15,60
HM_107087,2026-01-11 08:16:59.966763,Accessories,North America,1,15,15
HM_107088,2024-10-27 08:16:59.966763,Bottoms,Asia,1,40,40
HM_107089,2025-04-23 08:16:59.966763,Tops,Middle East,3,25,75
HM_107090,2024-01-16 08:16:59.966763,Tops,Europe,2,25,50
HM_107091,2025-02-21 08:16:59.966763,Outerwear,Asia,2,90,180
HM_107092,2026-02-27 08:16:59.966763,Accessories,Europe,1,15,15
HM_107093,2025-09-23 08:16:59.966763,Tops,South America,2,25,50
HM_107094,2024-11-05 08:16:59.966763,Bottoms,South America,3,40,120
HM_107095,2025-06-16 08:16:59.966763,Accessories,Asia,3,15,45
HM_107096,2024-06-21 08:16:59.966763,Footwear,North America,2,70,140
HM_107097,2025-03-16 08:16:59.966763,Tops,Middle East,1,25,25
HM_107098,2025-10-25 08:16:59.966763,Bottoms,South America,6,40,240
HM_107099,2026-01-30 08:16:59.966763,Outerwear,North America,2,90,180
HM_107100,2025-04-19 08:16:59.966763,Tops,Middle East,3,25,75
HM_107101,2025-01-01 08:16:59.966763,Bottoms,South America,6,40,240
HM_107102,2025-05-27 08:16:59.966763,Outerwear,Middle East,4,90,360
HM_107103,2024-09-23 08:16:59.966763,Accessories,Europe,3,15,45
HM_107104,2025-04-03 08:16:59.966763,Bottoms,Asia,4,40,160
HM_107105,2024-01-25 08:16:59.966763,Tops,South America,5,25,125
HM_107106,2024-01-31 08:16:59.966763,Tops,South America,2,25,50
HM_107107,2024-08-15 08:16:59.966763,Bottoms,Europe,1,40,40
HM_107108,2025-07-14 08:16:59.966763,Outerwear,South America,2,90,180
HM_107109,2025-11-02 08:16:59.966763,Dresses,South America,3,60,180
HM_107110,2025-12-10 08:16:59.966763,Footwear,South America,2,70,140
HM_107111,2024-10-12 08:16:59.966763,Outerwear,South America,2,90,180
HM_107112,2026-01-19 08:16:59.966763,Dresses,South America,5,60,300
HM_107113,2024-11-12 08:16:59.966763,Tops,North America,4,25,100
HM_107114,2025-11-17 08:16:59.966763,Dresses,South America,3,60,180
HM_107115,2024-02-16 08:16:59.966763,Outerwear,Europe,1,90,90
HM_107116,2025-11-20 08:16:59.966763,Footwear,South America,2,70,140
HM_107117,2024-04-24 08:16:59.966763,Tops,Middle East,3,25,75
HM_107118,2024-08-23 08:16:59.966763,Accessories,Middle East,3,15,45
HM_107119,2024-06-14 08:16:59.966763,Accessories,Europe,5,15,75
HM_107120,2026-02-20 08:16:59.966763,Outerwear,North America,4,90,360
HM_107121,2025-12-26 08:16:59.966763,Tops,Europe,2,25,50
HM_107122,2024-09-16 08:16:59.966763,Dresses,North America,5,60,300
HM_107123,2025-01-25 08:16:59.966763,Outerwear,Asia,2,90,180
HM_107124,2025-11-22 08:16:59.966763,Dresses,Middle East,4,60,240
HM_107125,2025-12-23 08:16:59.966763,Dresses,Middle East,2,60,120
HM_107126,2024-08-11 08:16:59.966763,Tops,Middle East,1,25,25
HM_107127,2024-04-08 08:16:59.966763,Bottoms,North America,1,40,40
HM_107128,2024-05-27 08:16:59.966763,Bottoms,Europe,1,40,40
HM_107129,2024-04-11 08:16:59.966763,Outerwear,North America,2,90,180
HM_107130,2025-12-02 08:16:59.966763,Bottoms,Middle East,4,40,160
HM_107131,2024-11-13 08:16:59.966763,Dresses,Middle East,3,60,180
HM_107132,2026-02-21 08:16:59.966763,Accessories,Middle East,1,15,15
HM_107133,2025-10-12 08:16:59.966763,Tops,Middle East,4,25,100
HM_107134,2024-06-21 08:16:59.966763,Dresses,Asia,2,60,120
HM_107135,2026-04-18 08:16:59.966763,Footwear,Middle East,5,70,350
HM_107136,2024-10-14 08:16:59.966763,Outerwear,North America,2,90,180
HM_107137,2024-03-06 08:16:59.966763,Accessories,Middle East,1,15,15
HM_107138,2025-06-18 08:16:59.966763,Accessories,South America,5,15,75
HM_107139,2024-07-14 08:16:59.966763,Tops,Asia,4,25,100
HM_107140,2025-03-13 08:16:59.966763,Outerwear,Middle East,1,90,90
HM_107141,2024-01-27 08:16:59.966763,Tops,South America,3,25,75
HM_107142,2023-12-18 08:16:59.966763,Footwear,North America,1,70,70
HM_107143,2025-11-22 08:16:59.966763,Bottoms,Asia,4,40,160
HM_107144,2024-08-24 08:16:59.966763,Outerwear,Middle East,1,90,90
HM_107145,2026-02-01 08:16:59.966763,Footwear,North America,1,70,70
HM_107146,2024-04-07 08:16:59.966763,Footwear,South America,5,70,350
HM_107147,2025-06-15 08:16:59.966763,Bottoms,Asia,3,40,120
HM_107148,2026-02-18 08:16:59.966763,Dresses,Middle East,4,60,240
HM_107149,2024-12-19 08:16:59.966763,Accessories,North America,2,15,30
HM_107150,2024-06-28 08:16:59.966763,Footwear,Asia,2,70,140
HM_107151,2023-12-15 08:16:59.966763,Tops,South America,5,25,125
HM_107152,2024-09-05 08:16:59.966763,Outerwear,Middle East,3,90,270
HM_107153,2025-09-12 08:16:59.966763,Outerwear,Asia,6,90,540
HM_107154,2026-04-06 08:16:59.966763,Bottoms,South America,2,40,80
HM_107155,2024-10-29 08:16:59.966763,Footwear,South America,4,70,280
HM_107156,2025-07-03 08:16:59.966763,Dresses,North America,4,60,240
HM_107157,2024-03-26 08:16:59.966763,Dresses,South America,3,60,180
HM_107158,2024-03-25 08:16:59.966763,Bottoms,South America,5,40,200
HM_107159,2024-07-27 08:16:59.966763,Accessories,Europe,2,15,30
HM_107160,2023-11-26 08:16:59.966763,Footwear,South America,4,70,280
HM_107161,2025-10-07 08:16:59.966763,Dresses,Middle East,1,60,60
HM_107162,2025-06-04 08:16:59.966763,Accessories,Asia,1,15,15
HM_107163,2024-10-26 08:16:59.966763,Accessories,Middle East,3,15,45
HM_107164,2026-04-01 08:16:59.966763,Footwear,Middle East,2,70,140
HM_107165,2025-01-11 08:16:59.966763,Tops,North America,1,25,25
HM_107166,2024-01-13 08:16:59.966763,Outerwear,Europe,4,90,360
HM_107167,2025-08-07 08:16:59.966763,Dresses,Europe,5,60,300
HM_107168,2025-06-11 08:16:59.966763,Bottoms,Middle East,2,40,80
HM_107169,2024-03-07 08:16:59.966763,Bottoms,Asia,4,40,160
HM_107170,2023-11-27 08:16:59.966763,Dresses,Europe,2,60,120
HM_107171,2024-10-04 08:16:59.966763,Outerwear,Europe,2,90,180
HM_107172,2026-04-01 08:16:59.966763,Bottoms,Middle East,2,40,80
HM_107173,2025-09-22 08:16:59.966763,Footwear,Europe,4,70,280
HM_107174,2024-01-31 08:16:59.966763,Tops,North America,2,25,50
HM_107175,2026-02-16 08:16:59.966763,Dresses,Middle East,1,60,60
HM_107176,2025-04-30 08:16:59.966763,Outerwear,Europe,4,90,360
HM_107177,2024-11-08 08:16:59.966763,Footwear,Europe,3,70,210
HM_107178,2025-01-07 08:16:59.966763,Bottoms,Europe,1,40,40
HM_107179,2025-09-22 08:16:59.966763,Dresses,Middle East,5,60,300
HM_107180,2024-03-17 08:16:59.966763,Bottoms,Asia,5,40,200
HM_107181,2025-12-11 08:16:59.966763,Dresses,South America,1,60,60
HM_107182,2025-02-04 08:16:59.966763,Footwear,Europe,1,70,70
HM_107183,2024-11-17 08:16:59.966763,Footwear,South America,4,70,280
HM_107184,2026-04-25 08:16:59.966763,Bottoms,South America,4,40,160
HM_107185,2024-12-05 08:16:59.966763,Outerwear,Europe,3,90,270
HM_107186,2024-06-03 08:16:59.966763,Accessories,Europe,2,15,30
HM_107187,2025-02-22 08:16:59.966763,Bottoms,South America,1,40,40
HM_107188,2024-08-12 08:16:59.966763,Dresses,Asia,3,60,180
HM_107189,2024-05-14 08:16:59.966763,Accessories,South America,2,15,30
HM_107190,2025-02-22 08:16:59.966763,Accessories,Asia,2,15,30
HM_107191,2025-05-10 08:16:59.966763,Dresses,North America,4,60,240
HM_107192,2024-12-29 08:16:59.966763,Dresses,Asia,4,60,240
HM_107193,2024-10-27 08:16:59.966763,Tops,Middle East,5,25,125
HM_107194,2024-08-20 08:16:59.966763,Footwear,Europe,1,70,70
HM_107195,2025-10-07 08:16:59.966763,Dresses,North America,2,60,120
HM_107196,2024-06-02 08:16:59.966763,Tops,South America,2,25,50
HM_107197,2025-01-19 08:16:59.966763,Footwear,Asia,2,70,140
HM_107198,2023-11-19 08:16:59.966763,Outerwear,North America,1,90,90
HM_107199,2025-03-30 08:16:59.966763,Outerwear,Middle East,3,90,270
HM_107200,2025-12-02 08:16:59.966763,Bottoms,Asia,5,40,200
HM_107201,2025-10-27 08:16:59.966763,Tops,South America,1,25,25
HM_107202,2026-04-21 08:16:59.966763,Dresses,South America,3,60,180
HM_107203,2026-01-04 08:16:59.966763,Tops,Asia,4,25,100
HM_107204,2024-06-22 08:16:59.966763,Outerwear,Middle East,2,90,180
HM_107205,2025-04-18 08:16:59.966763,Tops,Europe,1,25,25
HM_107206,2024-05-11 08:16:59.966763,Bottoms,Europe,3,40,120
HM_107207,2024-01-11 08:16:59.966763,Dresses,South America,4,60,240
HM_107208,2024-10-08 08:16:59.966763,Bottoms,Middle East,1,40,40
HM_107209,2024-07-20 08:16:59.966763,Footwear,South America,4,70,280
HM_107210,2026-04-04 08:16:59.966763,Dresses,Europe,2,60,120
HM_107211,2024-08-27 08:16:59.966763,Tops,South America,1,25,25
HM_107212,2025-02-26 08:16:59.966763,Bottoms,Asia,1,40,40
HM_107213,2025-10-22 08:16:59.966763,Dresses,Asia,2,60,120
HM_107214,2025-02-27 08:16:59.966763,Tops,Middle East,2,25,50
HM_107215,2025-10-15 08:16:59.966763,Accessories,Europe,1,15,15
HM_107216,2025-05-30 08:16:59.966763,Accessories,Middle East,3,15,45
HM_107217,2025-03-23 08:16:59.966763,Footwear,Middle East,3,70,210
HM_107218,2025-01-13 08:16:59.966763,Outerwear,Europe,4,90,360
HM_107219,2024-07-20 08:16:59.966763,Outerwear,North America,4,90,360
HM_107220,2025-07-11 08:16:59.966763,Outerwear,North America,2,90,180
HM_107221,2025-08-23 08:16:59.966763,Bottoms,South America,2,40,80
HM_107222,2024-12-20 08:16:59.966763,Tops,North America,1,25,25
HM_107223,2025-08-16 08:16:59.966763,Bottoms,Asia,1,40,40
HM_107224,2025-12-09 08:16:59.966763,Outerwear,Middle East,3,90,270
HM_107225,2026-04-18 08:16:59.966763,Outerwear,South America,3,90,270
HM_107226,2025-04-06 08:16:59.966763,Outerwear,Middle East,2,90,180
HM_107227,2024-03-22 08:16:59.966763,Tops,Europe,4,25,100
HM_107228,2025-10-24 08:16:59.966763,Outerwear,North America,2,90,180
HM_107229,2025-05-27 08:16:59.966763,Dresses,Europe,4,60,240
HM_107230,2024-07-31 08:16:59.966763,Tops,South America,2,25,50
HM_107231,2025-07-20 08:16:59.966763,Dresses,Asia,1,60,60
HM_107232,2024-06-12 08:16:59.966763,Tops,North America,5,25,125
HM_107233,2025-03-31 08:16:59.966763,Dresses,Europe,3,60,180
HM_107234,2025-10-18 08:16:59.966763,Bottoms,North America,1,40,40
HM_107235,2025-02-21 08:16:59.966763,Dresses,Middle East,2,60,120
HM_107236,2024-05-05 08:16:59.966763,Accessories,Asia,1,15,15
HM_107237,2025-10-11 08:16:59.966763,Outerwear,North America,4,90,360
HM_107238,2024-12-10 08:16:59.966763,Accessories,Asia,1,15,15
HM_107239,2025-08-04 08:16:59.966763,Dresses,Middle East,3,60,180
HM_107240,2024-12-27 08:16:59.966763,Footwear,Middle East,1,70,70
HM_107241,2025-08-22 08:16:59.966763,Outerwear,Europe,1,90,90
HM_107242,2025-09-28 08:16:59.966763,Tops,South America,3,25,75
HM_107243,2024-12-31 08:16:59.966763,Dresses,Europe,1,60,60
HM_107244,2024-04-18 08:16:59.966763,Bottoms,Asia,4,40,160
HM_107245,2025-12-12 08:16:59.966763,Tops,Europe,4,25,100
HM_107246,2024-07-26 08:16:59.966763,Accessories,North America,2,15,30
HM_107247,2024-05-18 08:16:59.966763,Outerwear,Europe,3,90,270
HM_107248,2026-04-14 08:16:59.966763,Tops,South America,5,25,125
HM_107249,2024-02-07 08:16:59.966763,Footwear,South America,1,70,70
HM_107250,2024-01-12 08:16:59.966763,Outerwear,Asia,4,90,360
HM_107251,2024-04-16 08:16:59.966763,Outerwear,Middle East,1,90,90
HM_107252,2026-03-12 08:16:59.966763,Bottoms,South America,3,40,120
HM_107253,2025-09-24 08:16:59.966763,Outerwear,Asia,2,90,180
HM_107254,2023-12-26 08:16:59.966763,Bottoms,South America,2,40,80
HM_107255,2025-11-20 08:16:59.966763,Accessories,South America,2,15,30
HM_107256,2024-10-22 08:16:59.966763,Tops,Middle East,2,25,50
HM_107257,2025-03-28 08:16:59.966763,Tops,North America,2,25,50
HM_107258,2024-02-15 08:16:59.966763,Footwear,Asia,4,70,280
HM_107259,2024-08-12 08:16:59.966763,Dresses,South America,1,60,60
HM_107260,2024-11-20 08:16:59.966763,Bottoms,South America,3,40,120
HM_107261,2024-10-17 08:16:59.966763,Tops,Europe,1,25,25
HM_107262,2024-02-07 08:16:59.966763,Accessories,North America,1,15,15
HM_107263,2025-08-15 08:16:59.966763,Tops,Middle East,1,25,25
HM_107264,2024-07-27 08:16:59.966763,Footwear,Asia,4,70,280
HM_107265,2024-12-06 08:16:59.966763,Tops,South America,2,25,50
HM_107266,2023-12-11 08:16:59.966763,Tops,Asia,1,25,25
HM_107267,2026-01-02 08:16:59.966763,Bottoms,Middle East,3,40,120
HM_107268,2024-01-30 08:16:59.966763,Dresses,North America,2,60,120
HM_107269,2025-01-23 08:16:59.966763,Bottoms,Europe,4,40,160
